time_s,AIN1_RAW,AIN2_RAW,AIN3_RAW,AIN4_RAW,AIN1_voltage_est,AIN2_voltage_est,AIN3_voltage_est,AIN4_voltage_est,AIN1_filtered_v,AIN2_filtered_v,AIN3_filtered_v,AIN4_filtered_v
5.23,2326,1175,2995,925,2.81164835164835,1.42032967032967,3.62032967032967,1.11813186813187,2.80874725274725,1.43350549450549,3.68137362637363,1.03061538461538
5.24,2377,1235,3017,835,2.8732967032967,1.49285714285714,3.64692307692308,1.00934065934066,2.83437362637363,1.43942857142857,3.6769010989011,1.03085714285714
5.25,2334,1240,3051,860,2.82131868131868,1.4989010989011,3.68802197802198,1.03956043956044,2.85589010989011,1.44849450549451,3.67206593406593,1.02783516483517
5.26,2419,1206,3042,785,2.92406593406593,1.4578021978022,3.67714285714286,0.948901098901099,2.85782417582418,1.45997802197802,3.66674725274725,1.02868131868132
5.27,2441,1170,3058,811,2.95065934065934,1.41428571428571,3.69648351648352,0.98032967032967,2.86918681318681,1.4681978021978,3.6659010989011,1.02481318681319
5.28,2409,1220,3028,868,2.91197802197802,1.47472527472527,3.66021978021978,1.04923076923077,2.89046153846154,1.46565934065934,3.67001098901099,1.01961538461538
5.29,2446,1188,3055,828,2.9567032967033,1.43604395604396,3.69285714285714,1.00087912087912,2.9143956043956,1.47001098901099,3.67412087912088,1.00281318681319
5.3,2326,1248,3033,874,2.81164835164835,1.50857142857143,3.66626373626374,1.05648351648352,2.91753846153846,1.47242857142857,3.67641758241758,1.0016043956044
5.31,2362,1220,3018,845,2.85516483516483,1.47472527472527,3.64813186813187,1.02142857142857,2.93893406593407,1.47557142857143,3.67182417582418,0.998340659340659
5.32,2472,1223,3064,804,2.98813186813187,1.47835164835165,3.70373626373626,0.971868131868132,2.93397802197802,1.4856043956044,3.67194505494505,0.994835164835165
5.33,2524,1211,3029,786,3.05098901098901,1.46384615384615,3.66142857142857,0.95010989010989,2.92986813186813,1.49043956043956,3.66602197802198,0.985527472527473
5.34,2403,1255,3036,825,2.90472527472527,1.51703296703297,3.66989010989011,0.997252747252747,2.9289010989011,1.49696703296703,3.66263736263736,0.97343956043956
5.35,2511,1266,3013,833,3.03527472527473,1.53032967032967,3.64208791208791,1.00692307692308,2.92986813186813,1.51123076923077,3.65973626373626,0.963285714285714
5.36,2378,1289,3043,756,2.87450549450549,1.55813186813187,3.67835164835165,0.913846153846154,2.94812087912088,1.52428571428571,3.65852747252747,0.943824175824176
5.37,2407,1210,3009,734,2.90956043956044,1.46263736263736,3.63725274725275,0.887252747252747,2.97084615384615,1.52996703296703,3.6600989010989,0.924967032967033
5.38,2401,1274,3000,768,2.90230769230769,1.54,3.62637362637363,0.928351648351648,2.97253846153846,1.5458021978022,3.65067032967033,0.912758241758242
5.39,2454,1306,3031,744,2.96637362637363,1.57868131868132,3.66384615384615,0.899340659340659,2.96238461538462,1.56804395604396,3.65381318681319,0.906472527472527
5.4,2477,1356,3023,713,2.99417582417582,1.63912087912088,3.65417582417582,0.861868131868132,2.97410989010989,1.57674725274725,3.64607692307692,0.884351648351648
5.41,2550,1267,3031,689,3.08241758241758,1.53153846153846,3.66384615384615,0.832857142857143,2.96830769230769,1.59197802197802,3.64897802197802,0.867186813186813
5.42,2486,1354,2986,703,3.00505494505494,1.6367032967033,3.60945054945055,0.84978021978022,2.98184615384615,1.60189010989011,3.64692307692308,0.852197802197802
5.43,2440,1395,3055,734,2.94945054945055,1.68626373626374,3.69285714285714,0.887252747252747,2.99502197802198,1.62062637362637,3.64958241758242,0.841318681318681
5.44,2500,1327,2972,642,3.02197802197802,1.60406593406593,3.59252747252747,0.776043956043956,3.0110989010989,1.63356043956044,3.6490989010989,0.823428571428572
5.45,2463,1392,3037,691,2.97725274725275,1.68263736263736,3.6710989010989,0.835274725274725,3.01569230769231,1.64589010989011,3.64656043956044,0.809164835164835
5.46,2490,1371,3026,632,3.00989010989011,1.65725274725275,3.6578021978022,0.763956043956044,3.02258241758242,1.65036263736264,3.65236263736264,0.791758241758242
5.47,2516,1365,3031,644,3.04131868131868,1.65,3.66384615384615,0.778461538461538,3.0146043956044,1.67465934065934,3.65018681318681,0.780637362637363
5.48,2534,1381,2996,620,3.06307692307692,1.66934065934066,3.62153846153846,0.749450549450549,3.02354945054945,1.68843956043956,3.65296703296703,0.767703296703297
5.49,2492,1408,3010,626,3.01230769230769,1.70197802197802,3.63846153846154,0.756703296703297,3.03491208791209,1.69678021978022,3.63821978021978,0.747274725274725
5.5,2534,1393,3071,569,3.06307692307692,1.68384615384615,3.7121978021978,0.687802197802198,3.03092307692308,1.72131868131868,3.63701098901099,0.735549450549451
5.51,2484,1468,3013,597,3.00263736263736,1.77450549450549,3.64208791208791,0.721648351648352,3.04216483516484,1.74271428571429,3.63362637362637,0.719593406593407
5.52,2560,1468,3009,596,3.09450549450549,1.77450549450549,3.63725274725275,0.72043956043956,3.04554945054945,1.76108791208791,3.6277032967033,0.706175824175824
5.53,2534,1464,2933,565,3.06307692307692,1.76967032967033,3.54538461538462,0.682967032967033,3.04458241758242,1.77994505494505,3.62117582417582,0.685263736263736
5.54,2467,1530,2962,545,2.98208791208791,1.84945054945055,3.58043956043956,0.658791208791209,3.04289010989011,1.80303296703297,3.6167032967033,0.675835164835165
5.55,2556,1569,3009,559,3.08967032967033,1.89659340659341,3.63725274725275,0.675714285714286,3.05679120879121,1.82104395604396,3.61065934065934,0.66145054945055
5.56,2518,1523,2977,521,3.04373626373626,1.84098901098901,3.59857142857143,0.62978021978022,3.05763736263736,1.84848351648352,3.60050549450549,0.653351648351648
5.57,2508,1521,2977,471,3.03164835164835,1.83857142857143,3.59857142857143,0.569340659340659,3.07407692307692,1.86323076923077,3.59397802197802,0.633164835164835
5.58,2520,1572,2959,542,3.04615384615385,1.90021978021978,3.57681318681319,0.655164835164835,3.07202197802198,1.87797802197802,3.59071428571429,0.621681318681319
5.59,2607,1557,2960,507,3.15131868131868,1.88208791208791,3.57802197802198,0.612857142857143,3.07335164835165,1.8913956043956,3.59083516483516,0.612373626373626
5.6,2541,1620,2987,502,3.07153846153846,1.95824175824176,3.61065934065934,0.606813186813187,3.0880989010989,1.9007032967033,3.59023076923077,0.601373626373626
5.61,2620,1590,2959,430,3.16703296703297,1.92197802197802,3.57681318681319,0.51978021978022,3.08991208791209,1.90517582417582,3.58430769230769,0.591824175824176
5.62,2543,1590,2982,501,3.07395604395604,1.92197802197802,3.60461538461538,0.605604395604396,3.1013956043956,1.92874725274725,3.58249450549451,0.592549450549451
5.63,2545,1575,2934,488,3.07637362637363,1.90384615384615,3.54659340659341,0.58989010989011,3.10054945054945,1.95050549450549,3.58285714285714,0.590131868131868
5.64,2589,1607,2957,454,3.12956043956044,1.94252747252747,3.5743956043956,0.548791208791209,3.11167032967033,1.96513186813187,3.58237362637363,0.583604395604395
5.65,2571,1606,2960,480,3.1078021978022,1.94131868131868,3.57802197802198,0.58021978021978,3.11034065934066,1.98725274725275,3.58164835164835,0.58432967032967
5.66,2613,1718,2962,527,3.15857142857143,2.0767032967033,3.58043956043956,0.637032967032967,3.10828571428571,1.99873626373626,3.5720989010989,0.586142857142857
5.67,2501,1701,2980,451,3.02318681318681,2.05615384615385,3.6021978021978,0.545164835164835,3.09921978021978,2.01759340659341,3.56508791208791,0.589043956043956
5.68,2612,1693,2955,488,3.15736263736264,2.04648351648352,3.57197802197802,0.58989010989011,3.10320879120879,2.02859340659341,3.55263736263736,0.583241758241758
5.69,2596,1740,2954,513,3.13802197802198,2.1032967032967,3.57076923076923,0.62010989010989,3.10054945054945,2.04745054945055,3.55046153846154,0.578406593406593
5.7,2524,1715,2908,517,3.05098901098901,2.07307692307692,3.51516483516484,0.624945054945055,3.10320879120879,2.0673956043956,3.54804395604396,0.581549450549451
5.71,2545,1746,2901,454,3.07637362637363,2.11054945054945,3.5067032967033,0.548791208791209,3.102,2.08879120879121,3.54284615384615,0.574901098901099
5.72,2576,1681,2879,453,3.11384615384615,2.03197802197802,3.48010989010989,0.547582417582418,3.09450549450549,2.09084615384615,3.53764835164835,0.568131868131868
5.73,2523,1731,2916,448,3.04978021978022,2.09241758241758,3.52483516483516,0.541538461538462,3.09716483516484,2.09954945054945,3.52918681318681,0.571153846153846
5.74,2611,1772,2937,480,3.15615384615385,2.14197802197802,3.55021978021978,0.58021978021978,3.08713186813187,2.10934065934066,3.52362637362637,0.573208791208791
5.75,2561,1783,2917,425,3.09571428571429,2.15527472527473,3.52604395604396,0.513736263736264,3.0748021978022,2.11151648351648,3.51238461538462,0.57332967032967
5.76,2551,1735,2919,471,3.08362637362637,2.09725274725275,3.52846153846154,0.569340659340659,3.07298901098901,2.12179120879121,3.51153846153846,0.570186813186813
5.77,2523,1773,2910,476,3.04978021978022,2.14318681318681,3.51758241758242,0.575384615384615,3.07286813186813,2.13387912087912,3.51323076923077,0.577802197802198
5.78,2529,1774,2909,505,3.05703296703297,2.1443956043956,3.51637362637363,0.61043956043956,3.06815384615385,2.15587912087912,3.51734065934066,0.587956043956044
5.79,2494,1758,2861,514,3.01472527472527,2.12505494505494,3.45835164835165,0.621318681318681,3.06053846153846,2.16579120879121,3.51794505494505,0.596901098901099
5.8,2509,1800,2901,491,3.03285714285714,2.17582417582418,3.5067032967033,0.593516483516484,3.04156043956044,2.16131868131868,3.50887912087912,0.601131868131868
5.81,2544,1846,2915,517,3.07516483516484,2.23142857142857,3.52362637362637,0.624945054945055,3.02463736263736,2.16252747252747,3.50271428571429,0.609835164835165
5.82,2537,1863,2913,537,3.0667032967033,2.25197802197802,3.52120879120879,0.649120879120879,3.01520879120879,2.17413186813187,3.49618681318681,0.619747252747253
5.83,2460,1813,2921,522,2.97362637362637,2.19153846153846,3.53087912087912,0.630989010989011,3.01641758241758,2.18247252747253,3.48820879120879,0.629659340659341
5.84,2454,1735,2862,515,2.96637362637363,2.09725274725275,3.45956043956044,0.622527472527473,3.00565934065934,2.18368131868132,3.48216483516484,0.635945054945055
5.85,2421,1793,2866,497,2.92648351648352,2.16736263736264,3.4643956043956,0.600769230769231,3.00094505494505,2.19842857142857,3.48216483516484,0.643197802197802
5.86,2473,1831,2865,553,2.98934065934066,2.2132967032967,3.46318681318681,0.668461538461538,2.99405494505494,2.20556043956044,3.47636263736264,0.65310989010989
5.87,2533,1842,2844,558,3.06186813186813,2.22659340659341,3.4378021978022,0.674505494505494,2.98764835164835,2.19721978021978,3.46282417582418,0.664714285714286
5.88,2440,1784,2859,557,2.94945054945055,2.15648351648352,3.45593406593407,0.673296703296703,2.97084615384615,2.19867032967033,3.45774725274725,0.671
5.89,2455,1880,2861,574,2.96758241758242,2.27252747252747,3.45835164835165,0.693846153846154,2.95513186813187,2.20036263736264,3.44457142857143,0.681274725274725
5.9,2452,1859,2853,573,2.96395604395604,2.24714285714286,3.44868131868132,0.692637362637363,2.95078021978022,2.21498901098901,3.43876923076923,0.700494505494505
5.91,2491,1777,2803,613,3.0110989010989,2.14802197802198,3.38824175824176,0.740989010989011,2.94594505494506,2.21934065934066,3.4326043956044,0.716813186813187
5.92,2398,1875,2871,589,2.89868131868132,2.26648351648352,3.47043956043956,0.711978021978022,2.9311978021978,2.21982417582418,3.43127472527472,0.732527472527472
5.93,2330,1827,2812,607,2.81648351648352,2.20846153846154,3.39912087912088,0.733736263736264,2.91898901098901,2.22320879120879,3.4268021978022,0.747637362637363
5.94,2418,1856,2814,674,2.92285714285714,2.24351648351648,3.40153846153846,0.814725274725275,2.91451648351648,2.22816483516484,3.42426373626374,0.762263736263736
5.95,2381,1829,2815,632,2.87813186813187,2.21087912087912,3.40274725274725,0.763956043956044,2.89964835164835,2.2161978021978,3.4187032967033,0.779791208791209
5.96,2351,1835,2854,683,2.84186813186813,2.21813186813187,3.44989010989011,0.825604395604395,2.88876923076923,2.2051978021978,3.41374725274725,0.798043956043956
5.97,2432,1870,2807,683,2.93978021978022,2.26043956043956,3.39307692307692,0.825604395604395,2.87365934065934,2.21027472527473,3.41217582417582,0.816538461538461
5.98,2403,1825,2838,678,2.90472527472527,2.20604395604396,3.43054945054945,0.819560439560439,2.87921978021978,2.19359340659341,3.40552747252747,0.840351648351648
5.99,2332,1781,2815,719,2.8189010989011,2.15285714285714,3.40274725274725,0.869120879120879,2.87136263736264,2.18476923076923,3.40310989010989,0.858362637362637
6,2362,1768,2812,724,2.85516483516483,2.13714285714286,3.39912087912088,0.875164835164835,2.86217582417582,2.17026373626374,3.39646153846154,0.869604395604396
6.01,2366,1819,2790,766,2.86,2.19879120879121,3.37252747252747,0.925934065934066,2.85528571428571,2.15841758241758,3.39537362637363,0.889186813186813
6.02,2444,1737,2816,786,2.95428571428571,2.09967032967033,3.40395604395604,0.95010989010989,2.85794505494505,2.14693406593407,3.38485714285714,0.897769230769231
6.03,2265,1754,2792,756,2.73791208791209,2.12021978021978,3.37494505494506,0.913846153846154,2.84126373626374,2.1259010989011,3.38340659340659,0.912395604395605
6.04,2342,1736,2759,767,2.83098901098901,2.09846153846154,3.33505494505494,0.927142857142857,2.82071428571429,2.11151648351648,3.37591208791209,0.923153846153846
6.05,2324,1731,2806,794,2.80923076923077,2.09241758241758,3.39186813186813,0.95978021978022,2.81382417582418,2.10341758241758,3.37349450549451,0.931373626373627
6.06,2373,1740,2767,754,2.86846153846154,2.1032967032967,3.34472527472527,0.911428571428571,2.79823076923077,2.09265934065934,3.36745054945055,0.945395604395605
6.07,2294,1696,2795,804,2.77296703296703,2.05010989010989,3.37857142857143,0.971868131868132,2.7888021978022,2.08105494505495,3.36297802197802,0.957846153846154
6.08,2233,1706,2776,767,2.69923076923077,2.0621978021978,3.3556043956044,0.927142857142857,2.75773626373626,2.07235164835165,3.35596703296703,0.964494505494505
6.09,2275,1714,2795,787,2.75,2.07186813186813,3.37857142857143,0.951318681318681,2.74782417582418,2.05808791208791,3.34605494505495,0.977549450549451
6.1,2233,1679,2762,840,2.69923076923077,2.02956043956044,3.33868131868132,1.01538461538462,2.73549450549451,2.04878021978022,3.34448351648352,0.986010989010989
6.11,2288,1723,2753,869,2.76571428571429,2.08274725274725,3.3278021978022,1.05043956043956,2.71554945054945,2.03681318681319,3.33916483516484,0.992054945054945
6.12,2187,1665,2758,841,2.64362637362637,2.01263736263736,3.33384615384615,1.01659340659341,2.69512087912088,2.02049450549451,3.34073626373626,1.00607692307692
6.13,2183,1636,2710,864,2.63879120879121,1.97758241758242,3.27582417582418,1.0443956043956,2.68206593406593,2.00212087912088,3.33312087912088,1.01284615384615
6.14,2240,1659,2746,837,2.70769230769231,2.00538461538462,3.31934065934066,1.01175824175824,2.67396703296703,1.9939010989011,3.32574725274725,1.02710989010989
6.15,2159,1632,2762,844,2.60978021978022,1.97274725274725,3.33868131868132,1.02021978021978,2.66538461538462,1.97069230769231,3.31692307692308,1.03206593406593
6.16,2204,1605,2780,870,2.66417582417582,1.94010989010989,3.36043956043956,1.05164835164835,2.65184615384615,1.95485714285714,3.3103956043956,1.04028571428571
6.17,2186,1544,2732,860,2.64241758241758,1.86637362637363,3.30241758241758,1.03956043956044,2.61981318681319,1.93430769230769,3.30350549450549,1.03798901098901
6.18,2166,1638,2715,885,2.61824175824176,1.98,3.28186813186813,1.06978021978022,2.60567032967033,1.9256043956044,3.2993956043956,1.03859340659341
6.19,2204,1522,2722,828,2.66417582417582,1.83978021978022,3.29032967032967,1.00087912087912,2.5937032967033,1.90674725274725,3.29649450549451,1.03605494505494
6.2,2121,1548,2708,908,2.56384615384615,1.87120879120879,3.27340659340659,1.09758241758242,2.56783516483517,1.88148351648352,3.28718681318681,1.04113186813187
6.21,2023,1553,2696,850,2.44538461538462,1.87725274725275,3.2589010989011,1.02747252747253,2.55852747252747,1.86528571428571,3.27425274725275,1.03823076923077
6.22,2070,1593,2724,846,2.5021978021978,1.9256043956044,3.29274725274725,1.02263736263736,2.52649450549451,1.85730769230769,3.26047252747253,1.04161538461538
6.23,2084,1480,2686,843,2.51912087912088,1.78901098901099,3.24681318681319,1.01901098901099,2.50413186813187,1.84594505494506,3.25213186813187,1.03943956043956
6.24,2026,1450,2669,879,2.44901098901099,1.75274725274725,3.22626373626374,1.06252747252747,2.49252747252747,1.82841758241758,3.24657142857143,1.03267032967033
6.25,2082,1498,2655,820,2.5167032967033,1.81076923076923,3.20934065934066,0.991208791208791,2.47076923076923,1.81838461538462,3.23315384615385,1.0333956043956
6.26,1939,1539,2666,898,2.34384615384615,1.86032967032967,3.22263736263736,1.08549450549451,2.45372527472527,1.80557142857143,3.22674725274725,1.02396703296703
6.27,2001,1450,2663,842,2.41879120879121,1.75274725274725,3.21901098901099,1.0178021978022,2.4559010989011,1.78381318681319,3.22408791208791,1.01671428571429
6.28,2070,1493,2669,829,2.5021978021978,1.80472527472527,3.22626373626374,1.00208791208791,2.44623076923077,1.76423076923077,3.21707692307692,1.01598901098901
6.29,2024,1439,2611,834,2.44659340659341,1.73945054945055,3.15615384615385,1.00813186813187,2.42846153846154,1.7519010989011,3.21187912087912,1.01320879120879
6.3,1980,1442,2655,830,2.39340659340659,1.74307692307692,3.20934065934066,1.0032967032967,2.41951648351648,1.73775824175824,3.20728571428571,1.00510989010989
6.31,2041,1373,2674,790,2.46714285714286,1.65967032967033,3.23230769230769,0.954945054945055,2.41407692307692,1.71285714285714,3.2068021978022,1.00474725274725
6.32,1990,1431,2666,840,2.40549450549451,1.72978021978022,3.22263736263736,1.01538461538462,2.41383516483517,1.68868131868132,3.19894505494506,0.99278021978022
6.33,1937,1378,2643,820,2.34142857142857,1.66571428571429,3.19483516483516,0.991208791208791,2.40126373626374,1.67079120879121,3.19483516483516,0.979725274725275
6.34,1952,1333,2631,812,2.35956043956044,1.61131868131868,3.18032967032967,0.981538461538461,2.38567032967033,1.64903296703297,3.18915384615385,0.966428571428571
6.35,2037,1292,2651,817,2.46230769230769,1.56175824175824,3.20450549450549,0.987582417582418,2.36850549450549,1.6286043956044,3.1870989010989,0.954945054945055
6.36,1937,1339,2601,799,2.34142857142857,1.61857142857143,3.14406593406593,0.965824175824176,2.3562967032967,1.60732967032967,3.18020879120879,0.939472527472528
6.37,1897,1302,2629,734,2.29307692307692,1.57384615384615,3.17791208791209,0.887252747252747,2.33683516483517,1.59910989010989,3.16787912087912,0.929681318681319
6.38,1941,1313,2622,719,2.34626373626374,1.58714285714286,3.16945054945055,0.869120879120879,2.31592307692308,1.57517582417582,3.15228571428571,0.912879120879121
6.39,1882,1270,2594,739,2.27494505494505,1.53516483516484,3.1356043956044,0.893296703296703,2.31157142857143,1.55740659340659,3.14358241758242,0.898857142857143
6.4,1879,1266,2598,702,2.27131868131868,1.53032967032967,3.14043956043956,0.848571428571429,2.30117582417582,1.54713186813187,3.13608791208791,0.883384615384615
6.41,1880,1305,2572,709,2.27252747252747,1.57747252747253,3.10901098901099,0.857032967032967,2.27313186813187,1.53879120879121,3.12678021978022,0.870450549450549
6.42,1817,1233,2537,701,2.19637362637363,1.49043956043956,3.0667032967033,0.847362637362637,2.25391208791209,1.52428571428571,3.12134065934066,0.854252747252747
6.43,1901,1231,2571,704,2.29791208791209,1.48802197802198,3.1078021978022,0.850989010989011,2.24037362637363,1.51183516483516,3.11976923076923,0.836483516483516
6.44,1866,1248,2569,684,2.2556043956044,1.50857142857143,3.10538461538462,0.826813186813187,2.22357142857143,1.50240659340659,3.10828571428571,0.828868131868132
6.45,1805,1223,2574,710,2.18186813186813,1.47835164835165,3.11142857142857,0.858241758241758,2.20652747252747,1.49225274725275,3.10913186813187,0.810857142857143
6.46,1778,1219,2556,665,2.14923076923077,1.47351648351648,3.08967032967033,0.803846153846154,2.19443956043956,1.4798021978022,3.10320879120879,0.797802197802198
6.47,1785,1199,2616,587,2.15769230769231,1.44934065934066,3.1621978021978,0.70956043956044,2.18368131868132,1.47593406593407,3.09861538461538,0.778703296703297
6.48,1802,1235,2527,656,2.17824175824176,1.49285714285714,3.05461538461538,0.792967032967033,2.18827472527472,1.46420879120879,3.10284615384615,0.763835164835165
6.49,1741,1186,2601,590,2.10450549450549,1.43362637362637,3.14406593406593,0.713186813186813,2.16107692307692,1.46046153846154,3.09885714285714,0.750175824175824
6.5,1779,1163,2549,594,2.15043956043956,1.40582417582418,3.08120879120879,0.718021978021978,2.14294505494505,1.4526043956044,3.08834065934066,0.730351648351648
6.51,1791,1273,2534,551,2.16494505494506,1.53879120879121,3.06307692307692,0.666043956043956,2.13242857142857,1.44438461538462,3.0851978021978,0.712461538461538
6.52,1855,1136,2572,578,2.24230769230769,1.37318681318681,3.10901098901099,0.698681318681319,2.12336263736264,1.44208791208791,3.0793956043956,0.693120879120879
6.53,1676,1200,2538,591,2.02593406593407,1.45054945054945,3.06791208791209,0.714395604395604,2.11381318681319,1.43979120879121,3.06730769230769,0.690461538461538
6.54,1716,1183,2482,520,2.07428571428571,1.43,3.00021978021978,0.628571428571429,2.101,1.43048351648352,3.06742857142857,0.674868131868132
6.55,1718,1155,2548,562,2.0767032967033,1.39615384615385,3.08,0.679340659340659,2.10063736263736,1.42383516483517,3.05703296703297,0.663263736263736
6.56,1703,1200,2508,505,2.05857142857143,1.45054945054945,3.03164835164835,0.61043956043956,2.08782417582418,1.42178021978022,3.05256043956044,0.646461538461539
6.57,1706,1180,2516,565,2.0621978021978,1.42637362637363,3.04131868131868,0.682967032967033,2.07331868131868,1.4102967032967,3.05074725274725,0.637032967032967
6.58,1696,1158,2528,527,2.05010989010989,1.39978021978022,3.05582417582418,0.637032967032967,2.0489010989011,1.41948351648352,3.0418021978022,0.625791208791209
6.59,1738,1131,2515,494,2.10087912087912,1.36714285714286,3.04010989010989,0.597142857142857,2.03947252747253,1.41114285714286,3.03164835164835,0.608747252747253
6.6,1673,1146,2512,455,2.02230769230769,1.38527472527473,3.03648351648352,0.55,2.03657142857143,1.40679120879121,3.03201098901099,0.604274725274725
6.61,1671,1178,2519,473,2.01989010989011,1.42395604395604,3.04494505494506,0.571758241758242,2.02593406593407,1.40920879120879,3.02306593406593,0.588923076923077
6.62,1653,1212,2498,485,1.99813186813187,1.46505494505495,3.01956043956044,0.586263736263736,2.02291208791209,1.40763736263736,3.01315384615385,0.58710989010989
6.63,1598,1131,2454,450,1.93164835164835,1.36714285714286,2.96637362637363,0.543956043956044,2.01952747252747,1.41247252747253,3.00662637362637,0.57345054945055
6.64,1692,1147,2485,483,2.04527472527473,1.38648351648352,3.00384615384615,0.583846153846154,2.00623076923077,1.41996703296703,3.0007032967033,0.561483516483517
6.65,1630,1175,2474,435,1.97032967032967,1.42032967032967,2.99054945054945,0.525824175824176,1.98689010989011,1.42854945054945,2.99296703296703,0.558461538461538
6.66,1678,1187,2426,490,2.02835164835165,1.43483516483516,2.93252747252747,0.592307692307692,1.98459340659341,1.43616483516484,2.98414285714286,0.558824175824176
6.67,1678,1220,2462,452,2.02835164835165,1.47472527472527,2.97604395604396,0.546373626373626,1.97806593406593,1.43169230769231,2.97531868131868,0.555076923076923
6.68,1586,1220,2479,428,1.91714285714286,1.47472527472527,2.99659340659341,0.517362637362637,1.96307692307692,1.43024175824176,2.96891208791209,0.549516483516484
6.69,1578,1202,2451,469,1.90747252747253,1.45296703296703,2.96274725274725,0.566923076923077,1.96525274725275,1.44184615384615,2.97108791208791,0.546615384615385
6.7,1654,1209,2439,458,1.99934065934066,1.46142857142857,2.94824175824176,0.553626373626374,1.95171428571429,1.44885714285714,2.96842857142857,0.541054945054945
6.71,1617,1141,2446,442,1.95461538461538,1.37923076923077,2.9567032967033,0.534285714285714,1.95243956043956,1.45115384615385,2.9619010989011,0.545164835164835
6.72,1529,1200,2445,439,1.84824175824176,1.45054945054945,2.95549450549451,0.530659340659341,1.94421978021978,1.45586813186813,2.95936263736264,0.542989010989011
6.73,1616,1227,2472,426,1.95340659340659,1.48318681318681,2.98813186813187,0.514945054945055,1.94228571428571,1.45876923076923,2.95307692307692,0.541901098901099
6.74,1580,1205,2463,437,1.90989010989011,1.45659340659341,2.97725274725275,0.528241758241758,1.94458241758242,1.45332967032967,2.95053846153846,0.546736263736264
6.75,1636,1194,2420,469,1.97758241758242,1.4432967032967,2.92527472527473,0.566923076923077,1.95256043956044,1.46457142857143,2.94787912087912,0.552417582417582
6.76,1610,1226,2405,472,1.94615384615385,1.48197802197802,2.90714285714286,0.570549450549451,1.94264835164835,1.47448351648352,2.94268131868132,0.55556043956044
6.77,1662,1244,2410,443,2.00901098901099,1.50373626373626,2.91318681318681,0.535494505494506,1.936,1.49140659340659,2.94062637362637,0.562450549450549
6.78,1605,1175,2458,468,1.94010989010989,1.42032967032967,2.97120879120879,0.565714285714286,1.92910989010989,1.50192307692308,2.93518681318681,0.56789010989011
6.79,1644,1295,2429,516,1.98725274725275,1.56538461538462,2.93615384615385,0.623736263736264,1.93382417582418,1.5099010989011,2.93168131868132,0.577318681318681
6.8,1572,1291,2396,484,1.90021978021978,1.56054945054945,2.89626373626374,0.585054945054945,1.92923076923077,1.53020879120879,2.92358241758242,0.590010989010989
6.81,1562,1281,2429,499,1.88813186813187,1.54846153846154,2.93615384615385,0.603186813186813,1.92221978021978,1.54568131868132,2.92297802197802,0.597384615384615
6.82,1472,1287,2400,484,1.77934065934066,1.55571428571429,2.9010989010989,0.585054945054945,1.91774725274725,1.56586813186813,2.92104395604396,0.610076923076923
6.83,1655,1293,2443,504,2.00054945054945,1.56296703296703,2.95307692307692,0.609230769230769,1.90856043956044,1.57396703296703,2.91620879120879,0.621197802197802
6.84,1542,1373,2396,542,1.86395604395604,1.65967032967033,2.89626373626374,0.655164835164835,1.90251648351648,1.59572527472527,2.91040659340659,0.632439560439561
6.85,1578,1322,2415,530,1.90747252747253,1.59802197802198,2.91923076923077,0.640659340659341,1.89054945054945,1.60708791208791,2.90242857142857,0.641263736263736
6.86,1573,1393,2389,577,1.90142857142857,1.68384615384615,2.8878021978022,0.697472527472528,1.88861538461538,1.61663736263736,2.9010989010989,0.656373626373626
6.87,1586,1311,2370,535,1.91714285714286,1.58472527472527,2.86483516483517,0.646703296703297,1.88643956043956,1.62521978021978,2.89336263736264,0.668340659340659
6.88,1555,1355,2410,561,1.87967032967033,1.63791208791209,2.91318681318681,0.678131868131868,1.89623076923077,1.64492307692308,2.88683516483516,0.68610989010989
6.89,1545,1389,2363,589,1.86758241758242,1.67901098901099,2.85637362637363,0.711978021978022,1.8890989010989,1.66293406593407,2.87607692307692,0.702065934065934
6.9,1556,1370,2385,609,1.88087912087912,1.65604395604396,2.88296703296703,0.736153846153846,1.88027472527473,1.67103296703297,2.8732967032967,0.716087912087912
6.91,1544,1352,2365,598,1.86637362637363,1.63428571428571,2.85879120879121,0.722857142857143,1.89345054945055,1.68662637362637,2.86386813186813,0.733615384615385
6.92,1553,1450,2346,631,1.87725274725275,1.75274725274725,2.83582417582418,0.762747252747253,1.89514285714286,1.7020989010989,2.85443956043956,0.749934065934066
6.93,1596,1442,2354,636,1.92923076923077,1.74307692307692,2.84549450549451,0.768791208791209,1.89248351648352,1.72627472527473,2.85456043956044,0.765769230769231
6.94,1469,1440,2373,658,1.77571428571429,1.74065934065934,2.86846153846154,0.795384615384615,1.90142857142857,1.74235164835165,2.84041758241758,0.779065934065934
6.95,1687,1451,2337,675,2.03923076923077,1.75395604395604,2.82494505494505,0.815934065934066,1.90275824175824,1.75818681318681,2.83376923076923,0.790307692307692
6.96,1587,1521,2311,712,1.91835164835165,1.83857142857143,2.79351648351648,0.860659340659341,1.90372527472527,1.77293406593407,2.827,0.803725274725275
6.97,1564,1511,2371,666,1.89054945054945,1.82648351648352,2.86604395604396,0.805054945054945,1.92089010989011,1.79118681318681,2.82627472527473,0.819197802197802
6.98,1629,1488,2293,671,1.96912087912088,1.79868131868132,2.77175824175824,0.811098901098901,1.92463736263736,1.80665934065934,2.8292967032967,0.830923076923077
